url,title,startdate,enddate,org,subtitle,subcontents,urlcontents
보조사업 2023년아이돌봄지원(돌봄수당),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230117000002495112&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=520&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,여성가족부>경상북도>경상북도 문경시>문경시가족센터 2023.01.01 ~ 2023.12.31,양육공백이 발생한 이용자가정에 서비스이용요금을 차등 정부 지원하고 그에 따른 정부지원금을 아이돌보미 활동수당으로 지급하여 이용자가정의 양육부담완화 및 저출산해소에 기여하고자 함,,2023년아이돌봄지원(돌봄수당)양육공백이 발생한 이용자가정에 서비스이용요금을 차등 정부 지원하고 그에 따른 정부지원금을 아이돌보미 활동수당으로 지급하여 이용자가정의 양육부담완화 및 저출산해소에 기여하고자 함○ 아이돌보미활동수당가. 시간제서비스나. 영아종일제서비스다. 질병감염아동서비스○ 아이돌보미명절수당: 명절일로부터 7일전까지 근로계약을 유지하고있고 1회 이상 연계활동을 한 아이돌보미에게 설  추석 2회 지급○ 교통비: 읍·면 지역에 서비스를 제공하는 경우 정부지원 교통비 지급해당없음
보조사업 중구여성새로일하기센터-새일여성인턴,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230206000002535968&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=520&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,여성가족부>서울특별시>중구여성새로일하기센터(중구여성플라자) 2023.01.01 ~ 2023.12.31,○여성의 생애주기에 맞춘 종합취업지원시스템 도모여성의 결혼  육아  출산 등 생애주기의 특성을 고려한 취・창업 상담 및 취업지원  전문 직업교육훈련  사후관리를 종합적으로 제공하는 종합취업지원시스템의 구축 ○여성의 경제적 자립을 위한 능력개발여성 경제활동 참여율 증대에 기여하기 위한 전문 직업교육과정 ...,,중구여성새로일하기센터-새일여성인턴○여성의 생애주기에 맞춘 종합취업지원시스템 도모여성의 결혼  육아  출산 등 생애주기의 특성을 고려한 취･창업 상담 및 취업지원  전문 직업교육훈련  사후관리를 종합적으로 제공하는 종합취업지원시스템의 구축○여성의 경제적 자립을 위한 능력개발여성 경제활동 참여율 증대에 기여하기 위한 전문 직업교육과정 및 취업지원 프로그램 개발 및 운영○수요자 맞춤형 여성인재양성 중구지역 사업체의 요구를 반영한 맞춤형 교육을 기획  운영하여 현장에서 요구하는 인재를 양성하여 여성의 사회진출을 돕고 직장적응지원○ 직장체험 프로그램 운영 : 새일여성인턴제(수혜대상) -경력단절여성 및 취업을 희망하는 미취업 여성-여성채용을 희망하는 구인업체(수혜조건) ○인턴 참여 기업: 상시근로자 수 5인 이상~1 000인 미만  4대보험 가입 기업체(사업장)가 새일센터를 통해 구직자를 고용할 시 지급-인턴 3개월간 인턴지원금 매월８0만원씩 지급  인턴종료 후 6개월이상 고용 유지 시 새일고용장려금 80만원 지급○인턴 참여 대상자: 새일센터에 구직 등록한 1년 이상 장기 경력단절 여성  취업취약계층 우선적으로 선발-인턴종료 후 6개월이상 근속 시 근속장려금 60만원 지급
보조사업 새일센터 지정운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230203000002534001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=520&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,여성가족부>충청남도>충청남도 아산시>제니엘푸른꿈일자리재단 2023.01.01 ~ 2027.12.31,임신 출산 육아 등으로 경력이 단절된 여성에게 취업상담 직업교육훈련 인턴십 및 취업 후 사후관리 등 종합적인 취업지원 서비스를 One-Stop으로 제공하여 여성의 경제활동 참여율 제고,,새일센터 지정운영임신 출산 육아 등으로 경력이 단절된 여성에게 취업상담 직업교육훈련 인턴십 및 취업 후 사후관리 등 종합적인 취업지원 서비스를 One-Stop으로 제공하여 여성의 경제활동 참여율 제고-취업지원 서비스 : 구직상담  구인업체 발굴  취업알선  취업 후 직장적응 지원 등 관리-직업교육훈련 : 구직자의 직무역량 향상을 위해 기업체 인력수요와 여성의 선호직종 등을 고려한 맞춤형 교육과정 운영-인턴십 : 새일센터를 통해 여성을 채용하고 직장적응기회를 제공한 기업 대상 1인 380만 원의 인턴십 지원-취업연계 및 사후관리 지원 : 구인・구직자의 취업연계 및 취업자와 채용기업 대상 고용유지를 위한 사후관리 지원(수혜대상) 임신·출산·육아 등으로 경력이 단절된 여성 등 취업희망 여성(수혜조건) 경력단절여성 취업지원
보조사업 모자보건사업 보조인력비,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002427251&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=520&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,보건복지부>인천광역시>인천광역시 미추홀구 2023.01.01 ~ 2027.12.31,난임부부 시술비 및 고위험임산부 의료비 지원 등 상담으로 건강한 출산과 모자건강 증진도모,국비 50%  시비 25%  구비 25%,모자보건사업 보조인력비난임부부 시술비 및 고위험임산부 의료비 지원 등 상담으로 건강한 출산과 모자건강 증진도모난임부부체외수정시술비 지원  표준모자보건수첩 보급  고위험임산부의료비지원  청소년산모의료비 지원 상담 등(수혜대상) 임산부 및 영유아(수혜조건) 모자보건사업 기간제 근로자 인건비
보조사업 인력운영비(생애초기 건강관리 사업),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230202000002530708&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=520&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,보건복지부>전라남도>전라남도 순천시 2023.01.01 ~ 2027.12.31,초기 기형아 선별 검사비 지원으로 건강하고 안전한 임신·출산 등을 위한 임기제 채용에 따른 인건비 지급,4명(지방시간선택제임기제 마급),인력운영비(생애초기 건강관리 사업)초기 기형아 선별 검사비 지원으로 건강하고 안전한 임신·출산 등을 위한 임기제 채용에 따른 인건비 지급인건비 지급(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 2023년사립및사립대학박물관전문인력지원사업,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230202000002530655&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=520&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.25 , 2023.12.31,문화체육관광부>사단법인 한국박물관협회>비움박물관 2023.01.25 ~ 2023.12.31,1. 비움 박물관에 설치된 민속품을 통해 농경시대의 마당문화  부엌문화  대청문화  안방문화  사 랑방문화  출산문화에서 장례문화까지 전시기획  문화예술교육 프로그램 기획하여 한국문화의 정체성을 찾고자 함. 2. 고대 왕실 박물관에 무덤처럼 박제되어 있는 수준 높은 골동품이나 ...,,2023년사립및사립대학박물관전문인력지원사업1. 비움 박물관에 설치된 민속품을 통해 농경시대의 마당문화  부엌문화  대청문화  안방문화  사랑방문화  출산문화에서 장례문화까지 전시기획  문화예술교육 프로그램 기획하여 한국문화의정체성을 찾고자 함.2. 고대 왕실 박물관에 무덤처럼 박제되어 있는 수준 높은 골동품이나 고미술품이 아니라 그저 버려진 민예품들이 머금고 있는 세월의 아름다움을 감상 유도하자고 함.3. 농경시대부터 이어져 온 소박한 유물이 한국역사의 고비마다 역사발전에 기여했던 예향 광주의시대정신을 나누는 두레문화였음을 깨닫고 광주시민정신의 근원임을 알리고자 함.4. 비움박물관 민속품이 세계적인 인권도시 광주의 미래의 근원자산임을 알리는 취지임.1. 상설 전시계획▸ 본 박물관은 제1전시실(기획전시실)을 제외한 제2전시실  제3전시실  제4전시실  야외 전시실에서 상실전시를 하고 있는 바  해당 유물을 지속적으로 관리 및 전시 계획2. 기획/특별전시계획▸ 봄  여름  가을  겨울 절기별 기획전시를 기획하여 진행 계획▸ 기획전시와 별개로 특별전시를 계획▸ 이와 관련한 기획전시 및 특별전시 해설과 전시 소장품의 선정 및 관리▸ 찾아가는 비움박물관 사업을 계획  유휴공간에 비움박물관의 소장품을 전시하고자 함3. 교육계획▸ 2022년 하반기 지원하여 선정된 교육 프로그램 개발 사업 진행▸ 2023년 길 위의 인문학 프로그램 신청 예정4. 소장품 관리계획▸ 2만여 점의 소장품에 대한 문화유산표준관리 시스템 등록▸ 2023년에는 500점 등록 계획5. 소장품 수집계획▸ 본 박물관의 지향점과 부합하는 유물이 있을 경우 적극 수집6. 연구계획▸ 새로 구입한 소장품에 대한 자료 조사와 분류 작업을 진행할 예정임7. 도록 발간계획▸ 비움박물관의 소장품에 대한 내용 정리8. 홍보계획▸ 각종 언론매체 등에 보도 자료를 작성 및 배포9. 인력역량 강화계획▸ 한국박물관협회 및 지자체 등에서 주관하는 역량강화 프로그램 참여 적극 독려-------------------세부사업명박물관 봄  여름  가을  겨울 기획전시▸3월․ 박물관 운영․ 겨울전시 작품 철수․ 봄 기획전시 컨셉  디자인시안 등 운영회의․ 전시 디스플레이 설치 작업․ 전시 홍보물 제작 및 보도자료 배포▸4월~5월․ 박물관 운영․ 봄 기획전시 개막 및 진행▸6월․ 박물관 운영․ 봄 기획전시 작품철수․ 가을 기획전시 컨셉  디자인시안 등 운영회의․ 전시 디스플레이 설치 작업․ 전시 홍보물 제작 및 보도자료 배포▸6월~7월․ 박물관 운영․ 여름 기획전시 개막 및 진행▸8월․ 박물관 운영․ 여름 기획전시 작품철수․ 가을 기획전시 컨셉  디자인시안 등 운영회의․ 전시 디스플레이 설치 작업․ 전시 홍보물 제작 및 보도자료 배포▸9월~10월․ 박물관 운영․ 가을 기획전시 개막 및 진행▸11월․ 박물관 운영․ 가을 기획전시 작품철수․ 겨울 기획전시 컨셉  디자인시안 등 운영회의․ 전시 디스플레이 설치 작업․ 전시 홍보물 제작 및 보도자료 배포▸12월․ 박물관 운영․ 겨울 기획전시 개막 및 진행▸상설전시․ 박물관 상설 전시 운영▸찾아가는 박물관 전시(1월~12월)․ 찾아가는 박물관 전시 계획 및 내용 기획(1월~2월)․ 찾아가는 박물관 전시 운영(3월~12월)(수혜대상) 정은수현) 비움박물관 학예사생년월일: 1979.08.20보유자격증: 준학예사최종 학력: 조선대학교 미학미술사 대학원졸업경력: 광주의재미술관 학예실 인턴 근무광주시립미술관 학예실 실무연수(수혜조건) 학예인력 인건비 지원
보조사업 생애초기 건강관리 사업,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230202000002530601&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=530&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,보건복지부>전라남도>전라남도 순천시 2023.01.01 ~ 2027.12.31,초기 기형아 선별 검사비 지원으로 건강하고 안전한 임신·출산아동건강의 시작인 임신과 영아기 전문 맞춤형 서비스,임산부 및 만2세 미만 영아,생애초기 건강관리 사업초기 기형아 선별 검사비 지원으로 건강하고 안전한 임신·출산아동건강의 시작인 임신과 영아기 전문 맞춤형 서비스초음파·혈액 검사비 및 가정방문 건강체크  발달상담  육아교육  산후우울증 지원(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 자녀양육 및 자녀생활 등 방문교육 서비스 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230112000002466773&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=530&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,여성가족부>부산광역시>부산광역시 북구>부산북구다문화가족지원센터 2023.01.01 ~ 2023.12.31,- 생활 언어를 익히고 문화를 이해할 수 있도록 체계적  단계별 한국어교육서비스 제공 - 언어  문화차이 등으로 자녀양육에 어려움을 겪지 않도록 결혼이민자에게 부모교육서비스 제공 - 자아  정서  사회성 발달에서 어려움을 겪지 않도록 다문화가족 자녀에게 자녀생활 서비스 제공,,자녀양육 및 자녀생활 등 방문교육 서비스 지원- 생활 언어를 익히고 문화를 이해할 수 있도록 체계적  단계별 한국어교육서비스 제공- 언어  문화차이 등으로 자녀양육에 어려움을 겪지 않도록 결혼이민자에게 부모교육서비스 제공- 자아  정서  사회성 발달에서 어려움을 겪지 않도록 다문화가족 자녀에게 자녀생활 서비스 제공- 한국어교육- 부모교육- 자녀생활(수혜대상) - 한국어교육 : 결혼이민자  중도입국자녀- 부모교육 : 결혼이민자- 자녀생활 : 다문화가족 자녀 및 중도입국자녀(수혜조건) - 한국어교육 : 최초 입국 5년 이하 (단  5년 초과되어도 임신  출산  가족돌봄 등의 타당한 사유가 있을 시 지자체장과 협의 하에 지원 가능)- 부모교육 : 임신 중~만 12세 이하의 자녀가 있는 결혼이민자- 자녀생활 : 만 3세~만 12세 이하 (단  초등학교에 재학 중인 경우 만 12세 초과되어도 수혜 대상에 포함)
보조사업 경력단절여성 집단상담프로그램 운영 위탁사업,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230117000002491267&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=530&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,고용노동부>제니엘푸른꿈일자리재단 2023.01.01 ~ 2023.12.31,○ 여성 구직자의 취업의지 고취를 통한 경제활동 참여 촉진 - 결혼·출산·육아로 인한 경력단절 여성의 자신에 대한 이해  자존감 향상  생애설계 등을 통 해 취업동기를 강화하고 취업의지를 고취시켜 경제활동 참여 촉진 - 구직기술 향상 및 합리적인 의사결정 능력 및 자기표...,,경력단절여성 집단상담프로그램 운영 위탁사업○ 여성 구직자의 취업의지 고취를 통한 경제활동 참여 촉진- 결혼·출산·육아로 인한 경력단절 여성의 자신에 대한 이해  자존감 향상  생애설계 등을 통해 취업동기를 강화하고 취업의지를 고취시켜 경제활동 참여 촉진- 구직기술 향상 및 합리적인 의사결정 능력 및 자기표현법 증진- 재취업을 원하는 경력단절여성의 성공적인 노동시장 진입을 위한 직업세계 및 노동시장의이해를 높임○ 장·단기 취업계획을 통한 생애설계 수립- 참가 여성의 취업 준비도에 따라 취업 정보제공 및 직업교육훈련정보를 제공하여 개인별 맞춤 인생 로드맵을 작성할 수 있도록 함- 연령에 따른 인생 재설계 및 경력 설계를 통한 경제활동기간 수립○ 아산지역 여성 취업지원을 위한 Hub 역할- 아산고용복지플러스센터 내 취업서비스기관과 연계하여 다양한 취업지원 제공- 아산평생학습관의 교육기관과 연계하여 교육이 필요한 참여자에게 지원서비스를 제공 자신의 흥미에 맞는 일자리 교육을 통해 취업 후 재이탈 방지에 도움을 주고자 함- 내일 배움카드 및 국민취업지원제도와 연계하여 교육 및 취업활동에 적극적으로 참여하도록유도- 여성새로일하기센터 온라인 취업지원서비스 꿈날개(무료)를 활용하여 다양한 구직활동에 지원○ 고용 활성화 및 중소기업의 인력난 해소- 취업상담사 및 유관기관과 협조하여 새일센터 직업교육훈련  인턴사업  창업지원과정 또는고용센터의 취업지원서비스 등을 참여자에게 안내하고 연계- 즉시 취업이 가능한 참여자는 적합한 구인처에 지원하도록 하여 재취업의 기회를 제공하고또한 지역 내 고용활성화 및 중소기업의 인력난 해소에 도움을 주고자 함○ 사후관리 사업을 통해 구직기술 및 다양한 분야의 취업가능성에 대해 인지하여 자신의 미래를 설계하도록 함○ 취업 후 재 이탈 방지를 위해 지속적인 관심과 기업체 담당자와 유기적인 관계 및 취업자의사례관리를 통한 사후관리 서비스 제공○ 취업 후 재이탈 방지를 위해 지속적인 관심과 기업체 담당자와 유기적인 관계 및 취업자의 사례관리를 통한 사후관리 서비스 제공1. 사 업 명 : 경력단절여성 집단상담 운영 및 취업알선 사 업 비 : 82 598천원(기금 고용노동부) 사업대상 : 경력단절여성 중 취업을 희망하는 여성 사업기간 : 2023년 1월 ∼ 12월 사업내용 : 경력단절여성 및 취업에 어려움이 있는 여성들의 취업의식 고취 및 구직기술 향상 등 취업을 위한 예비교육과정으로 직업진로지도와취업알선이 병행 지원되는 종합적인 취업지원서비스 제공프로그램 운영 내용 : 가. 심리적 자립지원과 일과 삶에 대한 의지 고취 및 구직기술향상 취업지원프로그램(새일스타트과정)-3회기 50명(4일 *5시간= 총20시간교육) 나. 재취업 준비 및 직장적응 취업지원프로그램(새일플러스과정)-17회기 150명(2일*6시간=총12시간교육)2.사후관리 사업참여대상: 집단상담 수료자 및 새일센터 구직자 및 취업자가. 구직자 사후관리: 취업특강- 집단 수료자 및 센터 구직자를 대상으로 취업의 기술  취업관련 서비스 제공- 연1회 진행하며 수혜자 예상인원: 15명나. 취업자사후관리: 취업자이벤트- 예상인원: 25명(취업 후 1개월이상 고용유지자)- 내용: 취업처에 방문하여 기념품 전달 및 이벤트 진행(수혜대상) 경력단절여성등의 경제활동촉진법 제 2조에 따라 임신.출산. 유아와 가족 구성원의 돌봄 등을 이유로 경제활동을 중단하였거나 경제활동을 한 적이 없는 여성중에서 취업을 희망하는 여성새일지침과 중복수혜자에 따른 교육생 선발새일센터 구직자 및 집단상담 참여자(수혜조건) 취업을 희망하는 경력단절여성취업자 및 미취업자
보조사업 성주군 지방소멸 위기대응'MZ로컬히어로'스타트업 지원사업,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230201000002528977&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=530&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2025.12.31,행정안전부>경상북도>경상북도 성주군 2023.01.01 ~ 2025.12.31,저출산 및 고령화  농촌인구 감소에 따른 지방소멸에 대응하고 청년 인구 유출이 심화됨에 따라 청년들의 창업 아이디어를 발굴 지원하고 체계적인 창업 인큐베이팅 통한 청년창업가의 안정적인 지역 정착 유도로 신규 일자리 창출 및 지역경제 활성화 도모,2팀,성주군 지방소멸 위기대응‘MZ로컬히어로’스타트업 지원사업저출산 및 고령화  농촌인구 감소에 따른 지방소멸에 대응하고 청년 인구 유출이 심화됨에 따라 청년들의 창업 아이디어를 발굴 지원하고 체계적인 창업 인큐베이팅 통한 청년창업가의 안정적인 지역 정착 유도로 신규 일자리 창출 및 지역경제 활성화 도모- (간접지원) 임차료  재료비  홍보비 등- (기타지원) 창업전문교육  컨설팅(멘토링) 등- (자율지원) 전담매니저 운영 및 네트워킹  창업공간지원  시험장비지원 등(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 성주愛청년창업가정착지원사업,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230201000002528975&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=530&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,행정안전부>경상북도>경상북도 성주군 2023.01.01 ~ 2023.12.31,저출산 및 고령화  농촌인구 감소에 따른 지방소멸에 대응하고 청년 인구 유출이 심화됨에 따라 청년들의 창업 아이디어를 발굴 지원하고 체계적인 창업 인큐베이팅 통한 청년창업가의 안정적인 지역 정착 유도로 신규 일자리 창출 및 지역경제 활성화 도모,8팀,성주愛청년창업가정착지원사업저출산 및 고령화  농촌인구 감소에 따른 지방소멸에 대응하고 청년 인구 유출이 심화됨에 따라 청년들의 창업 아이디어를 발굴 지원하고 체계적인 창업 인큐베이팅 통한 청년창업가의 안정적인 지역 정착 유도로 신규 일자리 창출 및 지역경제 활성화 도모- (간접지원) 임차료  재료비  홍보비 등- (기타지원) 창업전문교육  컨설팅(멘토링) 등- (자율지원) 전담매니저 운영 및 네트워킹  창업공간지원  시험장비지원 등(수혜대상) 해당없음(수혜조건) 조건없음
