url,title,startdate,enddate,org,subtitle,subcontents,urlcontents
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210312000000776663&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=820&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>황상초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210309000000771140&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=820&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>형남초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210311000000775179&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=820&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>형남초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210309000000769776&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=820&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>형곡초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210309000000769775&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=820&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>형곡초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210311000000774780&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=830&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>인의초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210311000000774779&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=830&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>인의초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210308000000759674&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=830&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>원호초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210308000000759673&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=830&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>원호초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210311000000775350&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=830&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>옥계초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210311000000775349&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=830&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>옥계초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210309000000769794&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=830&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>오태초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210312000000777611&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=830&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>오태초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 교육환경개선,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210319000000786796&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=830&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>양포초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210309000000770754&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=830&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>양포초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210312000000776620&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=840&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>선산초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210309000000769804&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=840&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>선산초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210309000000769800&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=840&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>산동초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
보조사업 돌봄교실운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210309000000769801&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=840&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2021.12.31,교육부>경상북도교육청>산동초등학교 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등),
